order_id,material_id,item_number,quantity,amount
SO00939,MAT0056,20,901,400386.38
SO00939,MAT0114,30,928,76782.72
SO00940,MAT0180,10,173,19173.59
SO00940,MAT0030,20,203,70948.5
SO00941,MAT0193,10,763,164380.72
SO00941,MAT0175,20,439,92971.42
SO00941,MAT0178,30,345,142453.95
SO00941,MAT0117,40,672,293354.88
SO00942,MAT0140,10,620,67914.8
SO00942,MAT0149,20,438,135810.66
SO00943,MAT0081,10,704,168924.8
SO00943,MAT0092,20,985,346010.8
SO00943,MAT0167,30,166,74104.06
SO00943,MAT0141,40,52,21457.8
SO00944,MAT0064,10,316,154141.64
SO00945,MAT0021,10,648,164948.4
SO00945,MAT0065,20,924,200859.12
SO00946,MAT0101,10,396,17344.8
SO00946,MAT0037,20,351,152449.83
SO00946,MAT0191,30,199,44345.16
SO00946,MAT0186,40,893,429720.53
SO00947,MAT0020,10,69,32059.47
SO00947,MAT0103,20,743,329973.73
SO00948,MAT0095,10,927,32027.85
SO00949,MAT0156,10,76,33657.36
SO00950,MAT0137,10,696,75147.12
SO00950,MAT0182,20,938,236798.1
SO00950,MAT0019,30,301,24477.32
SO00950,MAT0142,40,925,239260.5
SO00950,MAT0034,50,271,132337.43
SO00951,MAT0015,10,988,222932.32
SO00951,MAT0118,20,694,148640.92
SO00951,MAT0002,30,83,35726.52
SO00951,MAT0090,40,385,15357.65
SO00952,MAT0074,10,179,32966.43
SO00953,MAT0170,10,727,209208.79
SO00953,MAT0053,20,563,150118.32
SO00953,MAT0119,30,666,71928.0
SO00954,MAT0090,10,680,27125.2
SO00954,MAT0045,20,720,233596.8
SO00955,MAT0077,10,892,307748.92
SO00955,MAT0127,20,447,206911.83
SO00955,MAT0007,30,987,107425.08
SO00956,MAT0095,10,682,23563.1
SO00956,MAT0097,20,39,477.36
SO00956,MAT0050,30,893,398304.79
SO00956,MAT0120,40,160,7604.8
SO00956,MAT0178,50,409,168880.19
SO00957,MAT0082,10,748,218991.96
SO00957,MAT0183,20,605,172013.6
SO00957,MAT0005,30,81,28844.1
SO00957,MAT0188,40,408,177214.8
SO00958,MAT0165,10,383,74991.4
SO00958,MAT0059,20,564,176148.48
SO00959,MAT0036,10,371,134405.88
SO00959,MAT0189,20,189,2831.22
SO00960,MAT0090,10,698,27843.22
SO00960,MAT0085,20,417,29723.76
SO00960,MAT0132,30,827,62529.47
SO00960,MAT0164,40,498,81223.8
SO00961,MAT0018,10,406,190361.22
SO00962,MAT0111,10,509,10363.24
SO00962,MAT0194,20,312,153666.24
SO00962,MAT0188,30,953,413935.55
SO00962,MAT0128,40,995,305574.45
SO00963,MAT0036,10,977,353947.56
SO00963,MAT0119,20,919,99252.0
SO00963,MAT0159,30,16,7205.12
SO00963,MAT0107,40,109,298.66
SO00964,MAT0010,10,404,91546.4
SO00964,MAT0035,20,642,45318.78
SO00964,MAT0052,30,789,72067.26
SO00965,MAT0154,10,65,9809.8
SO00966,MAT0091,10,230,3210.8
SO00966,MAT0060,20,834,126776.34
SO00966,MAT0046,30,682,217421.6
SO00966,MAT0120,40,90,4277.7
SO00966,MAT0035,50,744,52518.96
SO00967,MAT0135,10,727,190328.6
SO00967,MAT0050,20,899,400980.97
SO00967,MAT0130,30,551,66847.32
SO00967,MAT0178,40,993,410019.63
SO00967,MAT0069,50,283,111886.88
SO00968,MAT0104,10,646,66395.88
SO00969,MAT0167,10,462,206241.42
SO00970,MAT0055,10,754,10088.52
SO00970,MAT0074,20,47,8655.99
SO00970,MAT0170,30,999,287482.23
SO00970,MAT0003,40,87,5555.82
SO00970,MAT0195,50,986,63350.5
SO00971,MAT0028,10,785,96625.65
SO00971,MAT0132,20,193,14592.73
SO00971,MAT0053,30,585,155984.4
SO00971,MAT0012,40,865,218827.7
SO00971,MAT0186,50,423,203551.83
SO00972,MAT0105,10,70,24166.1
SO00972,MAT0035,20,603,42565.77
SO00972,MAT0118,30,400,85672.0
SO00972,MAT0159,40,507,228312.24
SO00973,MAT0042,10,976,389043.36
SO00973,MAT0101,20,317,13884.6
SO00973,MAT0174,30,763,138217.45
SO00973,MAT0167,40,996,444624.36
SO00973,MAT0189,50,330,4943.4
SO00974,MAT0081,10,997,239230.15
SO00974,MAT0141,20,844,348276.6
SO00974,MAT0149,30,845,262009.15
SO00974,MAT0161,40,989,422372.23
SO00974,MAT0199,50,58,3147.08
SO00975,MAT0171,10,638,156629.0
SO00976,MAT0081,10,261,62626.95
SO00976,MAT0124,20,279,43437.51
SO00976,MAT0171,30,197,48363.5
SO00976,MAT0079,40,722,121931.36
SO00977,MAT0008,10,118,20950.9
SO00977,MAT0009,20,75,2209.5
SO00977,MAT0053,30,627,167183.28
SO00978,MAT0025,10,866,18523.74
SO00979,MAT0106,10,258,97118.94
SO00979,MAT0172,20,632,90868.96
SO00979,MAT0042,30,949,378280.89
SO00980,MAT0143,10,253,117187.07
SO00980,MAT0065,20,606,131732.28
SO00981,MAT0171,10,619,151964.5
SO00982,MAT0052,10,271,24753.14
SO00982,MAT0193,20,860,185278.4
SO00982,MAT0059,30,27,8432.64
SO00982,MAT0131,40,606,124266.36
SO00982,MAT0031,50,758,66112.76
SO00983,MAT0074,10,713,131313.21
SO00983,MAT0089,20,143,37075.61
SO00983,MAT0052,30,781,71336.54
SO00983,MAT0190,40,702,29427.84
SO00983,MAT0093,50,638,80994.1
SO00984,MAT0187,10,911,67933.27
SO00984,MAT0001,20,444,142963.56
SO00984,MAT0067,30,603,292581.63
SO00984,MAT0137,40,95,10257.15
SO00985,MAT0056,10,742,329729.96
SO00985,MAT0087,20,660,106279.8
SO00986,MAT0042,10,315,125562.15
SO00986,MAT0038,20,829,181343.75
SO00986,MAT0170,30,48,13812.96
SO00986,MAT0037,40,794,344858.02
SO00987,MAT0183,10,753,214092.96
SO00987,MAT0027,20,600,290766.0
SO00987,MAT0193,30,978,210700.32
SO00988,MAT0020,10,39,18120.57
SO00989,MAT0128,10,62,19040.82
SO00989,MAT0032,20,163,51760.65
SO00989,MAT0068,30,886,411635.6
SO00990,MAT0090,10,163,6502.07
SO00990,MAT0143,20,945,437714.55
SO00990,MAT0147,30,494,133923.4
SO00990,MAT0015,40,613,138317.32
SO00991,MAT0051,10,482,185618.2
SO00991,MAT0105,20,980,338325.4
SO00991,MAT0048,30,742,154818.3
SO00991,MAT0156,40,22,9742.92
SO00991,MAT0158,50,217,36924.72
SO00992,MAT0144,10,897,388894.35
SO00992,MAT0079,20,701,118384.88
SO00992,MAT0066,30,589,90823.8
SO00992,MAT0065,40,940,204337.2
SO00992,MAT0126,50,687,164302.92
SO00993,MAT0046,10,603,192236.4
SO00993,MAT0007,20,282,30692.88
SO00993,MAT0033,30,743,291181.7
SO00994,MAT0120,10,667,31702.51
SO00995,MAT0105,10,454,156734.42
SO00995,MAT0127,20,893,413360.77
SO00995,MAT0156,30,137,60671.82
SO00996,MAT0120,10,985,46817.05
SO00997,MAT0156,10,397,175815.42
SO00997,MAT0082,20,878,257052.06
SO00997,MAT0055,30,500,6690.0
SO00997,MAT0086,40,63,18651.78
SO00997,MAT0035,50,907,64025.13
SO00998,MAT0053,10,710,189314.4
SO00998,MAT0123,20,409,149968.03
SO00998,MAT0198,30,645,197776.35
SO00998,MAT0130,40,790,95842.8
SO00998,MAT0199,50,179,9712.54
SO00999,MAT0075,10,161,14813.61
SO00999,MAT0165,20,437,85564.6
SO00999,MAT0181,30,59,25668.54
